a : -146.0000, 0 -> 5
b : -438.0000, 0 -> 4
c : 108.0000, 0 -> 1
d : -259.0000, 0 -> 6
a : 585.0000, 1 -> 4
b : 807.0000, 1 -> 0
c : 841.0000, 1 -> 2
d : 826.0000, 1 -> 7
a : -330.0000, 2 -> 4
b : -132.0000, 2 -> 0
c : -664.0000, 2 -> 2
d : -366.0000, 2 -> 5
a : 27.0000, 3 -> 0
b : 2.0000, 3 -> 1
c : 599.0000, 3 -> 6
d : 269.0000, 3 -> 4
a : -982.0000, 4 -> 6
b : -941.0000, 4 -> 3
c : 95.0000, 4 -> 2
d : 951.0000, 4 -> 4
a : -127.0000, 5 -> 0
b : 220.0000, 5 -> 7
c : 713.0000, 5 -> 2
d : 462.0000, 5 -> 4
a : 890.0000, 6 -> 5
b : 27.0000, 6 -> 5
c : 25.0000, 6 -> 4
d : 652.0000, 6 -> 5
a : -392.0000, 7 -> 4
b : 24.0000, 7 -> 1
c : 983.0000, 7 -> 7
d : -873.0000, 7 -> 3
d : -998.0000, 0 -> 4
d : -78.0000, 0 -> 0
b : -733.0000, 1 -> 6
a : -122.0000, 1 -> 5
a : 93.0000, 2 -> 5
a : 489.0000, 2 -> 7
d : -660.0000, 3 -> 0
c : 133.0000, 3 -> 7
c : -40.0000, 4 -> 6
b : 593.0000, 4 -> 1
c : -375.0000, 5 -> 1
c : -290.0000, 5 -> 5
a : -948.0000, 6 -> 2
a : 83.0000, 6 -> 1
a : 44.0000, 7 -> 1
c : -809.0000, 7 -> 2
