a : 926.0000, 0 -> 6
b : -789.0000, 0 -> 2
c : 216.0000, 0 -> 5
d : -281.0000, 0 -> 4
a : 379.0000, 1 -> 6
b : 474.0000, 1 -> 5
c : -925.0000, 1 -> 1
d : 338.0000, 1 -> 6
a : -446.0000, 2 -> 6
b : 812.0000, 2 -> 7
c : 550.0000, 2 -> 7
d : -196.0000, 2 -> 6
a : 608.0000, 3 -> 2
b : 755.0000, 3 -> 1
c : -330.0000, 3 -> 3
d : 666.0000, 3 -> 2
a : 773.0000, 4 -> 2
b : -748.0000, 4 -> 1
c : 890.0000, 4 -> 4
d : -928.0000, 4 -> 7
a : -854.0000, 5 -> 3
b : -375.0000, 5 -> 0
c : -364.0000, 5 -> 7
d : -965.0000, 5 -> 4
a : 952.0000, 6 -> 6
b : 378.0000, 6 -> 2
c : -601.0000, 6 -> 3
d : 417.0000, 6 -> 7
a : 16.0000, 7 -> 2
b : 41.0000, 7 -> 6
c : -805.0000, 7 -> 3
d : 166.0000, 7 -> 1
d : -132.0000, 0 -> 3
a : -825.0000, 0 -> 1
b : -161.0000, 1 -> 0
b : -195.0000, 1 -> 3
a : 196.0000, 2 -> 4
b : 238.0000, 2 -> 5
a : 68.0000, 3 -> 6
a : 751.0000, 3 -> 0
c : -438.0000, 4 -> 1
b : 161.0000, 4 -> 3
b : -432.0000, 5 -> 6
d : 774.0000, 5 -> 3
c : 415.0000, 6 -> 7
b : -671.0000, 6 -> 7
d : 235.0000, 7 -> 7
c : 538.0000, 7 -> 2
