a : 613.0000, 0 -> 0
b : -150.0000, 0 -> 6
a : -71.0000, 1 -> 5
b : 335.0000, 1 -> 2
a : 368.0000, 2 -> 5
b : -981.0000, 2 -> 2
a : 844.0000, 3 -> 2
b : 57.0000, 3 -> 2
a : -604.0000, 4 -> 2
b : 967.0000, 4 -> 3
a : 774.0000, 5 -> 4
b : -543.0000, 5 -> 1
a : 676.0000, 6 -> 0
b : -362.0000, 6 -> 7
a : -508.0000, 7 -> 0
b : 364.0000, 7 -> 0
b : 147.0000, 0 -> 0
b : 749.0000, 1 -> 6
b : -853.0000, 2 -> 0
a : -964.0000, 3 -> 6
a : -474.0000, 4 -> 4
b : -556.0000, 5 -> 2
b : -699.0000, 6 -> 5
a : -425.0000, 7 -> 7
