a : 991.0000, 0 -> 7
b : 875.0000, 0 -> 0
a : 741.0000, 1 -> 3
b : -871.0000, 1 -> 4
a : -586.0000, 2 -> 4
b : 606.0000, 2 -> 6
a : -890.0000, 3 -> 1
b : 628.0000, 3 -> 3
a : 336.0000, 4 -> 3
b : 55.0000, 4 -> 2
a : -230.0000, 5 -> 2
b : -651.0000, 5 -> 2
a : -638.0000, 6 -> 4
b : 624.0000, 6 -> 3
a : -682.0000, 7 -> 7
b : -260.0000, 7 -> 5
a : 608.0000, 0 -> 2
a : 697.0000, 1 -> 7
b : -694.0000, 2 -> 1
a : 49.0000, 3 -> 5
a : 855.0000, 4 -> 4
a : -528.0000, 5 -> 7
b : 993.0000, 6 -> 7
b : 615.0000, 7 -> 4
