a : -622.0000, 0 -> 0
b : -655.0000, 0 -> 3
c : -547.0000, 0 -> 3
d : -773.0000, 0 -> 2
a : -869.0000, 1 -> 3
b : -221.0000, 1 -> 1
c : -311.0000, 1 -> 3
d : 202.0000, 1 -> 1
a : 544.0000, 2 -> 1
b : -23.0000, 2 -> 3
c : -413.0000, 2 -> 3
d : -903.0000, 2 -> 2
a : 533.0000, 3 -> 1
b : 437.0000, 3 -> 2
c : -270.0000, 3 -> 0
d : 992.0000, 3 -> 3
d : -462.0000, 0 -> 3
c : 42.0000, 0 -> 0
a : -672.0000, 1 -> 1
b : -892.0000, 1 -> 3
a : -353.0000, 2 -> 3
a : 615.0000, 2 -> 2
d : 925.0000, 3 -> 1
d : -89.0000, 3 -> 2
