a : -857.0000, 0 -> 7
b : 659.0000, 0 -> 0
a : 94.0000, 1 -> 2
b : 437.0000, 1 -> 3
a : -465.0000, 2 -> 2
b : 640.0000, 2 -> 7
a : -930.0000, 3 -> 0
b : -131.0000, 3 -> 7
a : -707.0000, 4 -> 7
b : 611.0000, 4 -> 6
a : 26.0000, 5 -> 7
b : 831.0000, 5 -> 2
a : -660.0000, 6 -> 4
b : 540.0000, 6 -> 0
a : 586.0000, 7 -> 7
b : -616.0000, 7 -> 2
a : 448.0000, 0 -> 0
b : 403.0000, 1 -> 4
a : -233.0000, 2 -> 5
b : 14.0000, 3 -> 1
b : 418.0000, 4 -> 2
b : -770.0000, 5 -> 4
b : -369.0000, 6 -> 7
b : 289.0000, 7 -> 7
b : 7.0000, 6 -> 1
