a : 550.0000, 0 -> 0
b : 439.0000, 0 -> 0
c : -320.0000, 0 -> 3
d : 234.0000, 0 -> 0
a : -972.0000, 1 -> 3
b : 485.0000, 1 -> 0
c : -444.0000, 1 -> 1
d : 513.0000, 1 -> 1
a : 969.0000, 2 -> 1
b : 893.0000, 2 -> 3
c : -65.0000, 2 -> 2
d : 422.0000, 2 -> 2
a : 392.0000, 3 -> 3
b : 400.0000, 3 -> 2
c : -643.0000, 3 -> 0
d : -972.0000, 3 -> 1
b : -148.0000, 0 -> 1
c : -77.0000, 0 -> 0
a : -311.0000, 1 -> 1
c : -608.0000, 1 -> 0
a : 63.0000, 2 -> 2
c : 304.0000, 2 -> 1
d : 436.0000, 3 -> 3
d : -6.0000, 3 -> 2
