a : 796.0000, 0 -> 1
b : 224.0000, 0 -> 1
c : -783.0000, 0 -> 0
d : 461.0000, 0 -> 2
a : 925.0000, 1 -> 2
b : -932.0000, 1 -> 2
c : 451.0000, 1 -> 3
d : 387.0000, 1 -> 0
a : 864.0000, 2 -> 0
b : 712.0000, 2 -> 0
c : 182.0000, 2 -> 2
d : -60.0000, 2 -> 1
a : 763.0000, 3 -> 1
b : -627.0000, 3 -> 0
c : 684.0000, 3 -> 3
d : -316.0000, 3 -> 2
d : 748.0000, 0 -> 0
b : 898.0000, 0 -> 3
d : 555.0000, 1 -> 1
d : 663.0000, 1 -> 3
d : 540.0000, 2 -> 3
d : -542.0000, 2 -> 0
d : -174.0000, 3 -> 0
b : -827.0000, 3 -> 3
