a : -624.0000, 0 -> 4
b : 582.0000, 0 -> 0
c : 808.0000, 0 -> 3
d : 495.0000, 0 -> 4
a : 563.0000, 1 -> 4
b : 819.0000, 1 -> 0
c : 259.0000, 1 -> 4
d : 153.0000, 1 -> 1
a : 965.0000, 2 -> 3
b : -526.0000, 2 -> 5
c : 27.0000, 2 -> 7
d : -726.0000, 2 -> 4
a : 995.0000, 3 -> 5
b : -114.0000, 3 -> 5
c : -399.0000, 3 -> 1
d : 891.0000, 3 -> 0
a : -467.0000, 4 -> 2
b : 227.0000, 4 -> 4
c : -648.0000, 4 -> 4
d : -643.0000, 4 -> 6
a : -191.0000, 5 -> 4
b : 388.0000, 5 -> 7
c : 350.0000, 5 -> 3
d : -429.0000, 5 -> 5
a : -667.0000, 6 -> 6
b : 799.0000, 6 -> 1
c : 481.0000, 6 -> 7
d : -603.0000, 6 -> 7
a : 527.0000, 7 -> 2
b : 85.0000, 7 -> 5
c : -176.0000, 7 -> 6
d : 434.0000, 7 -> 0
a : -540.0000, 0 -> 5
a : -744.0000, 0 -> 1
d : -981.0000, 1 -> 3
b : 594.0000, 1 -> 3
a : 9.0000, 2 -> 5
d : 348.0000, 2 -> 5
b : 303.0000, 3 -> 3
b : 468.0000, 3 -> 7
c : 567.0000, 4 -> 0
d : 964.0000, 4 -> 5
c : 217.0000, 5 -> 6
c : 759.0000, 5 -> 5
d : 942.0000, 6 -> 4
a : -662.0000, 6 -> 3
c : 103.0000, 7 -> 7
b : 969.0000, 7 -> 6
