a : 568.0000, 0 -> 2
b : 400.0000, 0 -> 0
c : -92.0000, 0 -> 1
d : 27.0000, 0 -> 0
a : 316.0000, 1 -> 2
b : -446.0000, 1 -> 2
c : 911.0000, 1 -> 2
d : 283.0000, 1 -> 2
a : -961.0000, 2 -> 2
b : -770.0000, 2 -> 3
c : -136.0000, 2 -> 1
d : -189.0000, 2 -> 1
a : 992.0000, 3 -> 1
b : 298.0000, 3 -> 0
c : 761.0000, 3 -> 1
d : -337.0000, 3 -> 1
b : 410.0000, 0 -> 3
c : 270.0000, 0 -> 2
b : 287.0000, 1 -> 1
b : 440.0000, 1 -> 3
c : 232.0000, 2 -> 3
a : 364.0000, 2 -> 0
b : -667.0000, 3 -> 3
c : -639.0000, 3 -> 2
