a : -152.0000, 0 -> 0
b : 475.0000, 0 -> 0
c : 315.0000, 0 -> 1
d : -735.0000, 0 -> 1
a : -256.0000, 1 -> 1
b : -98.0000, 1 -> 1
c : 747.0000, 1 -> 1
d : -639.0000, 1 -> 1
a : 793.0000, 2 -> 3
b : -817.0000, 2 -> 2
c : 676.0000, 2 -> 3
d : 129.0000, 2 -> 3
a : 776.0000, 3 -> 1
b : -867.0000, 3 -> 0
c : 583.0000, 3 -> 0
d : -806.0000, 3 -> 1
a : 474.0000, 0 -> 1
d : -220.0000, 0 -> 0
c : -218.0000, 1 -> 3
d : -632.0000, 1 -> 3
d : 101.0000, 2 -> 0
b : 511.0000, 2 -> 3
c : 82.0000, 3 -> 2
d : -333.0000, 3 -> 0
