a : -844.0000, 0 -> 2
b : -221.0000, 0 -> 0
c : 599.0000, 0 -> 2
d : 470.0000, 0 -> 0
a : -92.0000, 1 -> 0
b : 623.0000, 1 -> 3
c : 191.0000, 1 -> 0
d : 58.0000, 1 -> 3
a : -470.0000, 2 -> 1
b : 263.0000, 2 -> 1
c : 451.0000, 2 -> 1
d : -952.0000, 2 -> 1
a : -154.0000, 3 -> 1
b : 197.0000, 3 -> 0
c : -962.0000, 3 -> 2
d : -785.0000, 3 -> 1
d : 806.0000, 0 -> 1
d : 652.0000, 0 -> 2
b : 374.0000, 1 -> 2
d : -474.0000, 1 -> 1
b : 292.0000, 2 -> 3
a : 496.0000, 2 -> 0
b : -274.0000, 3 -> 1
c : -543.0000, 3 -> 0
