a : -907.0000, 0 -> 3
b : 948.0000, 0 -> 2
c : -589.0000, 0 -> 1
d : -47.0000, 0 -> 0
a : 268.0000, 1 -> 0
b : -338.0000, 1 -> 3
c : -702.0000, 1 -> 2
d : -74.0000, 1 -> 3
a : -509.0000, 2 -> 0
b : 483.0000, 2 -> 3
c : -450.0000, 2 -> 0
d : -582.0000, 2 -> 0
a : -561.0000, 3 -> 1
b : -270.0000, 3 -> 3
c : 206.0000, 3 -> 1
d : 440.0000, 3 -> 2
b : -976.0000, 0 -> 1
b : -227.0000, 0 -> 3
d : 32.0000, 1 -> 2
a : 430.0000, 1 -> 2
c : -200.0000, 2 -> 2
a : 532.0000, 2 -> 2
d : -413.0000, 3 -> 3
a : 896.0000, 3 -> 0
