a : -894.0000, 0 -> 1
b : -173.0000, 0 -> 3
a : 364.0000, 1 -> 6
b : -142.0000, 1 -> 1
a : 114.0000, 2 -> 3
b : 464.0000, 2 -> 0
a : -439.0000, 3 -> 4
b : 13.0000, 3 -> 3
a : 676.0000, 4 -> 2
b : 639.0000, 4 -> 6
a : 760.0000, 5 -> 0
b : -585.0000, 5 -> 0
a : 719.0000, 6 -> 3
b : 130.0000, 6 -> 6
a : 528.0000, 7 -> 7
b : -994.0000, 7 -> 4
b : -486.0000, 0 -> 1
b : 182.0000, 1 -> 2
b : -877.0000, 2 -> 6
a : 704.0000, 3 -> 0
b : 576.0000, 4 -> 0
b : 799.0000, 5 -> 2
a : -819.0000, 6 -> 0
a : 525.0000, 7 -> 5
a : -629.0000, 2 -> 5
b : -311.0000, 1 -> 7
