a : -678.0000, 0 -> 5
b : -377.0000, 0 -> 1
a : 65.0000, 1 -> 6
b : 570.0000, 1 -> 5
a : 471.0000, 2 -> 3
b : 181.0000, 2 -> 1
a : -937.0000, 3 -> 6
b : 16.0000, 3 -> 2
a : 701.0000, 4 -> 6
b : 207.0000, 4 -> 5
a : 869.0000, 5 -> 7
b : 771.0000, 5 -> 5
a : 787.0000, 6 -> 4
b : -691.0000, 6 -> 5
a : 422.0000, 7 -> 5
b : 252.0000, 7 -> 4
a : -411.0000, 0 -> 4
a : 751.0000, 1 -> 2
b : -970.0000, 2 -> 5
a : 125.0000, 3 -> 4
a : -677.0000, 4 -> 7
b : 680.0000, 5 -> 0
a : 429.0000, 6 -> 3
a : -293.0000, 7 -> 2
