a : 141.0000, 0 -> 3
b : 635.0000, 0 -> 5
c : 62.0000, 0 -> 2
d : 569.0000, 0 -> 1
a : 236.0000, 1 -> 5
b : -440.0000, 1 -> 0
c : -976.0000, 1 -> 4
d : -514.0000, 1 -> 3
a : -514.0000, 2 -> 4
b : -85.0000, 2 -> 0
c : -298.0000, 2 -> 2
d : 250.0000, 2 -> 5
a : 36.0000, 3 -> 1
b : 61.0000, 3 -> 6
c : -643.0000, 3 -> 6
d : -895.0000, 3 -> 0
a : 926.0000, 4 -> 5
b : -512.0000, 4 -> 5
c : 849.0000, 4 -> 3
d : 280.0000, 4 -> 2
a : -983.0000, 5 -> 7
b : 917.0000, 5 -> 6
c : -129.0000, 5 -> 2
d : -91.0000, 5 -> 3
a : -81.0000, 6 -> 4
b : -266.0000, 6 -> 5
c : -341.0000, 6 -> 0
d : 712.0000, 6 -> 2
a : -246.0000, 7 -> 7
b : 8.0000, 7 -> 4
c : 450.0000, 7 -> 5
d : 621.0000, 7 -> 4
c : 508.0000, 0 -> 0
a : -51.0000, 0 -> 2
c : 501.0000, 1 -> 5
a : 47.0000, 1 -> 1
b : -155.0000, 2 -> 3
a : 794.0000, 2 -> 1
c : 678.0000, 3 -> 0
b : -565.0000, 3 -> 2
d : 10.0000, 4 -> 3
a : -518.0000, 4 -> 7
a : -667.0000, 5 -> 4
c : 62.0000, 5 -> 1
a : 881.0000, 6 -> 3
b : -314.0000, 6 -> 7
d : -356.0000, 7 -> 0
c : 516.0000, 7 -> 6
