a : -631.0000, 0 -> 3
b : -112.0000, 0 -> 0
c : -836.0000, 0 -> 4
d : -332.0000, 0 -> 3
a : 82.0000, 1 -> 4
b : -594.0000, 1 -> 1
c : -125.0000, 1 -> 2
d : 232.0000, 1 -> 2
a : 24.0000, 2 -> 6
b : -189.0000, 2 -> 7
c : -387.0000, 2 -> 5
d : -399.0000, 2 -> 4
a : -154.0000, 3 -> 3
b : -622.0000, 3 -> 4
c : 402.0000, 3 -> 7
d : -467.0000, 3 -> 1
a : -316.0000, 4 -> 7
b : 288.0000, 4 -> 1
c : -524.0000, 4 -> 4
d : 899.0000, 4 -> 1
a : 725.0000, 5 -> 2
b : -667.0000, 5 -> 1
c : 709.0000, 5 -> 5
d : 344.0000, 5 -> 0
a : -769.0000, 6 -> 3
b : -811.0000, 6 -> 4
c : -621.0000, 6 -> 2
d : -872.0000, 6 -> 6
a : 709.0000, 7 -> 4
b : -49.0000, 7 -> 2
c : -930.0000, 7 -> 2
d : 703.0000, 7 -> 5
a : -581.0000, 0 -> 5
b : 147.0000, 0 -> 7
b : -457.0000, 1 -> 4
c : -554.0000, 1 -> 6
d : 643.0000, 2 -> 6
a : 460.0000, 2 -> 5
b : 418.0000, 3 -> 2
d : -641.0000, 3 -> 2
c : 761.0000, 4 -> 3
b : 712.0000, 4 -> 7
d : 9.0000, 5 -> 3
b : 859.0000, 5 -> 4
d : -150.0000, 6 -> 4
a : -493.0000, 6 -> 0
a : -637.0000, 7 -> 6
d : 246.0000, 7 -> 6
