a : 421.0000, 0 -> 7
b : -121.0000, 0 -> 0
c : 17.0000, 0 -> 6
d : -541.0000, 0 -> 5
a : 55.0000, 1 -> 1
b : -419.0000, 1 -> 0
c : 387.0000, 1 -> 5
d : -53.0000, 1 -> 4
a : -922.0000, 2 -> 3
b : 847.0000, 2 -> 3
c : -356.0000, 2 -> 4
d : 79.0000, 2 -> 0
a : -689.0000, 3 -> 1
b : 553.0000, 3 -> 0
c : 292.0000, 3 -> 0
d : 198.0000, 3 -> 5
a : 96.0000, 4 -> 3
b : 920.0000, 4 -> 3
c : -306.0000, 4 -> 1
d : -324.0000, 4 -> 7
a : -231.0000, 5 -> 5
b : 34.0000, 5 -> 6
c : -643.0000, 5 -> 2
d : 824.0000, 5 -> 7
a : -920.0000, 6 -> 7
b : 345.0000, 6 -> 1
c : -63.0000, 6 -> 5
d : 88.0000, 6 -> 7
a : -92.0000, 7 -> 6
b : -760.0000, 7 -> 5
c : 672.0000, 7 -> 1
d : -550.0000, 7 -> 4
b : 181.0000, 0 -> 4
c : 216.0000, 0 -> 3
d : 383.0000, 1 -> 1
b : -180.0000, 1 -> 7
c : 161.0000, 2 -> 5
b : 888.0000, 2 -> 4
b : 562.0000, 3 -> 2
c : 784.0000, 3 -> 2
d : 609.0000, 4 -> 4
a : 980.0000, 4 -> 0
a : -165.0000, 5 -> 3
b : 607.0000, 5 -> 1
c : 988.0000, 6 -> 6
d : -195.0000, 6 -> 5
a : 578.0000, 7 -> 4
b : -117.0000, 7 -> 7
