a : 356.0000, 0 -> 1
b : 589.0000, 0 -> 2
c : -294.0000, 0 -> 7
d : -478.0000, 0 -> 5
a : 738.0000, 1 -> 2
b : -109.0000, 1 -> 7
c : -741.0000, 1 -> 3
d : 790.0000, 1 -> 3
a : -136.0000, 2 -> 4
b : -265.0000, 2 -> 0
c : 825.0000, 2 -> 2
d : 887.0000, 2 -> 7
a : -426.0000, 3 -> 1
b : -650.0000, 3 -> 6
c : -403.0000, 3 -> 1
d : 20.0000, 3 -> 1
a : 719.0000, 4 -> 7
b : -769.0000, 4 -> 2
c : 188.0000, 4 -> 1
d : 224.0000, 4 -> 5
a : -708.0000, 5 -> 5
b : 425.0000, 5 -> 7
c : 139.0000, 5 -> 6
d : -199.0000, 5 -> 7
a : 463.0000, 6 -> 4
b : -170.0000, 6 -> 1
c : 181.0000, 6 -> 0
d : -972.0000, 6 -> 5
a : 110.0000, 7 -> 3
b : 835.0000, 7 -> 6
c : -991.0000, 7 -> 6
d : 850.0000, 7 -> 4
b : -205.0000, 0 -> 0
b : -834.0000, 0 -> 7
c : 704.0000, 1 -> 0
a : 106.0000, 1 -> 4
b : 335.0000, 2 -> 7
d : 430.0000, 2 -> 5
d : 535.0000, 3 -> 4
c : -985.0000, 3 -> 7
c : 443.0000, 4 -> 4
c : 687.0000, 4 -> 2
d : 324.0000, 5 -> 6
a : -82.0000, 5 -> 1
d : -541.0000, 6 -> 3
c : 911.0000, 6 -> 2
d : -592.0000, 7 -> 5
d : 264.0000, 7 -> 3
