a : 186.0000, 0 -> 7
b : 929.0000, 0 -> 1
a : 173.0000, 1 -> 1
b : -875.0000, 1 -> 3
a : 927.0000, 2 -> 0
b : -923.0000, 2 -> 7
a : 853.0000, 3 -> 0
b : 482.0000, 3 -> 6
a : -392.0000, 4 -> 4
b : -353.0000, 4 -> 7
a : 914.0000, 5 -> 6
b : 46.0000, 5 -> 5
a : 350.0000, 6 -> 2
b : -410.0000, 6 -> 5
a : -936.0000, 7 -> 2
b : -602.0000, 7 -> 1
a : 162.0000, 0 -> 1
b : -8.0000, 1 -> 5
a : 688.0000, 2 -> 4
a : -953.0000, 3 -> 1
a : -222.0000, 4 -> 2
b : -118.0000, 5 -> 4
b : -66.0000, 6 -> 6
a : 922.0000, 7 -> 4
