a : -619.0000, 0 -> 3
b : 95.0000, 0 -> 3
c : 929.0000, 0 -> 2
d : -654.0000, 0 -> 1
a : 699.0000, 1 -> 0
b : -603.0000, 1 -> 3
c : -546.0000, 1 -> 1
d : -479.0000, 1 -> 3
a : -36.0000, 2 -> 2
b : 923.0000, 2 -> 0
c : -378.0000, 2 -> 3
d : 809.0000, 2 -> 1
a : 229.0000, 3 -> 2
b : -854.0000, 3 -> 1
c : 648.0000, 3 -> 3
d : 65.0000, 3 -> 3
b : -365.0000, 0 -> 2
a : 67.0000, 0 -> 0
d : 580.0000, 1 -> 1
a : 539.0000, 1 -> 3
a : 35.0000, 2 -> 0
c : -820.0000, 2 -> 1
d : -616.0000, 3 -> 2
b : 341.0000, 3 -> 3
