a : -88.0000, 0 -> 6
b : -657.0000, 0 -> 5
a : 852.0000, 1 -> 5
b : 307.0000, 1 -> 7
a : 421.0000, 2 -> 5
b : 409.0000, 2 -> 2
a : -97.0000, 3 -> 6
b : -270.0000, 3 -> 4
a : 675.0000, 4 -> 3
b : 455.0000, 4 -> 1
a : -751.0000, 5 -> 6
b : -970.0000, 5 -> 2
a : -292.0000, 6 -> 2
b : -33.0000, 6 -> 0
a : -541.0000, 7 -> 3
b : -636.0000, 7 -> 6
b : -51.0000, 0 -> 6
a : 682.0000, 1 -> 7
b : -880.0000, 2 -> 5
a : 852.0000, 3 -> 5
a : -943.0000, 4 -> 1
a : -609.0000, 5 -> 7
b : 354.0000, 6 -> 3
b : 922.0000, 7 -> 7
