a : -371.0000, 0 -> 2
b : -268.0000, 0 -> 1
c : -75.0000, 0 -> 1
d : -796.0000, 0 -> 4
a : 928.0000, 1 -> 5
b : -490.0000, 1 -> 4
c : 827.0000, 1 -> 2
d : -179.0000, 1 -> 2
a : 299.0000, 2 -> 1
b : 354.0000, 2 -> 1
c : 663.0000, 2 -> 7
d : 772.0000, 2 -> 6
a : 663.0000, 3 -> 2
b : 987.0000, 3 -> 1
c : 321.0000, 3 -> 0
d : 619.0000, 3 -> 0
a : 37.0000, 4 -> 6
b : 764.0000, 4 -> 7
c : 154.0000, 4 -> 2
d : -20.0000, 4 -> 2
a : -579.0000, 5 -> 4
b : -894.0000, 5 -> 1
c : 356.0000, 5 -> 0
d : 316.0000, 5 -> 3
a : 187.0000, 6 -> 6
b : -191.0000, 6 -> 4
c : -68.0000, 6 -> 5
d : 936.0000, 6 -> 3
a : 100.0000, 7 -> 2
b : -21.0000, 7 -> 7
c : -107.0000, 7 -> 4
d : 113.0000, 7 -> 2
d : -22.0000, 0 -> 0
a : 373.0000, 0 -> 0
b : -465.0000, 1 -> 2
d : 186.0000, 1 -> 1
a : 144.0000, 2 -> 7
a : 824.0000, 2 -> 5
b : 208.0000, 3 -> 3
a : -962.0000, 3 -> 1
b : -543.0000, 4 -> 5
b : -194.0000, 4 -> 6
a : 632.0000, 5 -> 6
b : 830.0000, 5 -> 6
a : 606.0000, 6 -> 7
c : -518.0000, 6 -> 6
b : 391.0000, 7 -> 1
a : -121.0000, 7 -> 7
