a : 123.0000, 0 -> 6
b : 382.0000, 0 -> 0
a : 221.0000, 1 -> 5
b : 33.0000, 1 -> 7
a : 541.0000, 2 -> 7
b : 487.0000, 2 -> 1
a : 804.0000, 3 -> 7
b : 752.0000, 3 -> 1
a : 147.0000, 4 -> 4
b : -624.0000, 4 -> 1
a : 795.0000, 5 -> 1
b : -964.0000, 5 -> 2
a : -438.0000, 6 -> 0
b : 833.0000, 6 -> 6
a : -433.0000, 7 -> 5
b : 564.0000, 7 -> 1
a : -361.0000, 0 -> 4
b : -70.0000, 1 -> 2
b : 755.0000, 2 -> 4
a : 469.0000, 3 -> 5
b : -804.0000, 4 -> 4
b : -770.0000, 5 -> 0
a : 361.0000, 6 -> 4
b : 415.0000, 7 -> 6
a : 951.0000, 2 -> 3
