a : -445.0000, 0 -> 0
b : -77.0000, 0 -> 7
c : -695.0000, 0 -> 6
d : 661.0000, 0 -> 7
a : 851.0000, 1 -> 1
b : -79.0000, 1 -> 3
c : -708.0000, 1 -> 6
d : 324.0000, 1 -> 2
a : -18.0000, 2 -> 0
b : 687.0000, 2 -> 5
c : -68.0000, 2 -> 4
d : 934.0000, 2 -> 6
a : -961.0000, 3 -> 2
b : 938.0000, 3 -> 4
c : 592.0000, 3 -> 5
d : -309.0000, 3 -> 4
a : -981.0000, 4 -> 7
b : 666.0000, 4 -> 6
c : -28.0000, 4 -> 1
d : -610.0000, 4 -> 7
a : -725.0000, 5 -> 5
b : 8.0000, 5 -> 0
c : 996.0000, 5 -> 7
d : -30.0000, 5 -> 4
a : -404.0000, 6 -> 1
b : 933.0000, 6 -> 2
c : 994.0000, 6 -> 3
d : -961.0000, 6 -> 6
a : 151.0000, 7 -> 6
b : 653.0000, 7 -> 6
c : -155.0000, 7 -> 5
d : 763.0000, 7 -> 5
c : 457.0000, 0 -> 5
b : -172.0000, 0 -> 1
c : -99.0000, 1 -> 1
b : 368.0000, 1 -> 6
a : -530.0000, 2 -> 1
d : 949.0000, 2 -> 1
c : -570.0000, 3 -> 0
b : -859.0000, 3 -> 5
a : -592.0000, 4 -> 0
c : 549.0000, 4 -> 3
b : -205.0000, 5 -> 6
b : 347.0000, 5 -> 7
b : 386.0000, 6 -> 1
b : -606.0000, 6 -> 3
c : 891.0000, 7 -> 4
d : -248.0000, 7 -> 2
