a : -291.0000, 0 -> 6
b : -860.0000, 0 -> 6
a : 97.0000, 1 -> 7
b : -106.0000, 1 -> 4
a : -783.0000, 2 -> 1
b : 476.0000, 2 -> 0
a : -570.0000, 3 -> 6
b : -431.0000, 3 -> 6
a : -786.0000, 4 -> 7
b : -165.0000, 4 -> 3
a : -363.0000, 5 -> 4
b : -32.0000, 5 -> 6
a : -550.0000, 6 -> 5
b : 392.0000, 6 -> 5
a : -473.0000, 7 -> 6
b : -125.0000, 7 -> 0
a : 218.0000, 0 -> 0
b : -907.0000, 1 -> 5
a : -599.0000, 2 -> 5
a : -102.0000, 3 -> 2
a : -831.0000, 4 -> 0
a : -626.0000, 5 -> 2
b : 367.0000, 6 -> 7
b : 600.0000, 7 -> 3
