a : -78.0000, 0 -> 2
b : 294.0000, 0 -> 5
a : -514.0000, 1 -> 5
b : -874.0000, 1 -> 4
a : -473.0000, 2 -> 4
b : -559.0000, 2 -> 5
a : -338.0000, 3 -> 3
b : -34.0000, 3 -> 6
a : 345.0000, 4 -> 7
b : 772.0000, 4 -> 6
a : 487.0000, 5 -> 2
b : 58.0000, 5 -> 4
a : -434.0000, 6 -> 0
b : -27.0000, 6 -> 2
a : 865.0000, 7 -> 4
b : -465.0000, 7 -> 5
a : -989.0000, 0 -> 6
b : -958.0000, 1 -> 3
a : -208.0000, 2 -> 0
b : 21.0000, 3 -> 3
a : 768.0000, 4 -> 4
a : -350.0000, 5 -> 6
b : 644.0000, 6 -> 1
b : 47.0000, 7 -> 4
