a : 379.0000, 0 -> 3
b : -402.0000, 0 -> 2
a : 427.0000, 1 -> 7
b : -522.0000, 1 -> 7
a : -781.0000, 2 -> 0
b : 171.0000, 2 -> 3
a : -781.0000, 3 -> 4
b : -38.0000, 3 -> 0
a : 564.0000, 4 -> 1
b : -12.0000, 4 -> 0
a : 350.0000, 5 -> 0
b : 44.0000, 5 -> 3
a : -548.0000, 6 -> 4
b : 111.0000, 6 -> 5
a : 850.0000, 7 -> 6
b : -630.0000, 7 -> 7
b : 765.0000, 0 -> 4
a : 374.0000, 1 -> 1
b : -15.0000, 2 -> 4
b : -983.0000, 3 -> 7
a : -916.0000, 4 -> 6
b : -403.0000, 5 -> 6
b : -951.0000, 6 -> 3
a : -592.0000, 7 -> 3
