a : 996.0000, 0 -> 5
b : -399.0000, 0 -> 2
a : -221.0000, 1 -> 5
b : -236.0000, 1 -> 7
a : 353.0000, 2 -> 1
b : 799.0000, 2 -> 0
a : -126.0000, 3 -> 7
b : -236.0000, 3 -> 1
a : 667.0000, 4 -> 2
b : -334.0000, 4 -> 3
a : -856.0000, 5 -> 7
b : -644.0000, 5 -> 4
a : 340.0000, 6 -> 4
b : 353.0000, 6 -> 6
a : -471.0000, 7 -> 5
b : -992.0000, 7 -> 1
a : -424.0000, 0 -> 2
b : -581.0000, 1 -> 5
a : 901.0000, 2 -> 3
a : -759.0000, 3 -> 6
b : -920.0000, 4 -> 0
b : -971.0000, 5 -> 3
b : 699.0000, 6 -> 7
a : -1000.0000, 7 -> 2
