a : -875.0000, 0 -> 7
b : 445.0000, 0 -> 1
a : -485.0000, 1 -> 1
b : -94.0000, 1 -> 4
a : 855.0000, 2 -> 7
b : -892.0000, 2 -> 4
a : -393.0000, 3 -> 2
b : -536.0000, 3 -> 7
a : -441.0000, 4 -> 3
b : -629.0000, 4 -> 6
a : 251.0000, 5 -> 6
b : 622.0000, 5 -> 3
a : 766.0000, 6 -> 3
b : 671.0000, 6 -> 0
a : 647.0000, 7 -> 3
b : -16.0000, 7 -> 0
b : 922.0000, 0 -> 7
b : -258.0000, 1 -> 1
a : 930.0000, 2 -> 3
b : 554.0000, 3 -> 1
b : 624.0000, 4 -> 0
a : -756.0000, 5 -> 2
a : -759.0000, 6 -> 1
b : -175.0000, 7 -> 7
a : -798.0000, 7 -> 5
