a : -589.0000, 0 -> 1
b : -568.0000, 0 -> 0
c : 487.0000, 0 -> 3
d : -904.0000, 0 -> 1
a : 581.0000, 1 -> 1
b : 52.0000, 1 -> 1
c : -683.0000, 1 -> 0
d : -263.0000, 1 -> 2
a : -807.0000, 2 -> 0
b : 257.0000, 2 -> 1
c : 732.0000, 2 -> 2
d : -893.0000, 2 -> 3
a : -394.0000, 3 -> 2
b : -390.0000, 3 -> 2
c : 151.0000, 3 -> 1
d : -765.0000, 3 -> 0
c : 396.0000, 0 -> 2
a : -717.0000, 0 -> 3
a : -561.0000, 1 -> 0
c : -829.0000, 1 -> 1
b : 586.0000, 2 -> 0
d : 306.0000, 2 -> 2
c : 736.0000, 3 -> 2
a : 207.0000, 3 -> 1
