a : 653.0000, 0 -> 1
b : 327.0000, 0 -> 5
a : -369.0000, 1 -> 0
b : 148.0000, 1 -> 1
a : 659.0000, 2 -> 4
b : 658.0000, 2 -> 7
a : 950.0000, 3 -> 1
b : -531.0000, 3 -> 1
a : -219.0000, 4 -> 7
b : -416.0000, 4 -> 3
a : -329.0000, 5 -> 5
b : -837.0000, 5 -> 7
a : 645.0000, 6 -> 3
b : 462.0000, 6 -> 1
a : -175.0000, 7 -> 3
b : 441.0000, 7 -> 4
a : -456.0000, 0 -> 5
a : 147.0000, 1 -> 6
b : -867.0000, 2 -> 5
a : -446.0000, 3 -> 2
a : 302.0000, 4 -> 3
b : 86.0000, 5 -> 2
a : 904.0000, 6 -> 1
a : -495.0000, 7 -> 1
