a : 93.0000, 0 -> 7
b : -117.0000, 0 -> 1
c : 32.0000, 0 -> 4
d : -207.0000, 0 -> 4
a : -340.0000, 1 -> 0
b : 260.0000, 1 -> 1
c : -225.0000, 1 -> 1
d : -517.0000, 1 -> 6
a : -294.0000, 2 -> 2
b : -517.0000, 2 -> 4
c : 167.0000, 2 -> 6
d : -139.0000, 2 -> 3
a : -138.0000, 3 -> 1
b : 482.0000, 3 -> 1
c : -740.0000, 3 -> 2
d : -722.0000, 3 -> 6
a : -850.0000, 4 -> 0
b : 819.0000, 4 -> 0
c : -396.0000, 4 -> 6
d : -262.0000, 4 -> 7
a : -66.0000, 5 -> 6
b : -94.0000, 5 -> 0
c : 852.0000, 5 -> 1
d : -184.0000, 5 -> 7
a : 650.0000, 6 -> 7
b : -903.0000, 6 -> 3
c : 726.0000, 6 -> 0
d : 604.0000, 6 -> 4
a : 655.0000, 7 -> 5
b : -6.0000, 7 -> 3
c : 520.0000, 7 -> 0
d : -808.0000, 7 -> 4
b : -655.0000, 0 -> 3
a : 493.0000, 0 -> 4
a : 882.0000, 1 -> 7
d : 619.0000, 1 -> 7
c : -11.0000, 2 -> 0
b : 754.0000, 2 -> 7
b : 973.0000, 3 -> 4
c : 850.0000, 3 -> 1
c : -102.0000, 4 -> 0
c : 936.0000, 4 -> 1
a : -36.0000, 5 -> 2
a : -792.0000, 5 -> 4
a : 108.0000, 6 -> 3
b : 839.0000, 6 -> 0
b : 287.0000, 7 -> 2
a : 240.0000, 7 -> 3
