a : -131.0000, 0 -> 0
b : 646.0000, 0 -> 5
c : 260.0000, 0 -> 0
d : -119.0000, 0 -> 4
a : -833.0000, 1 -> 0
b : 998.0000, 1 -> 0
c : -129.0000, 1 -> 4
d : 984.0000, 1 -> 5
a : 393.0000, 2 -> 7
b : 24.0000, 2 -> 4
c : -303.0000, 2 -> 0
d : 604.0000, 2 -> 2
a : 782.0000, 3 -> 2
b : 272.0000, 3 -> 0
c : 191.0000, 3 -> 0
d : -888.0000, 3 -> 6
a : 755.0000, 4 -> 6
b : 682.0000, 4 -> 0
c : 521.0000, 4 -> 2
d : 817.0000, 4 -> 1
a : 552.0000, 5 -> 0
b : 558.0000, 5 -> 5
c : -551.0000, 5 -> 7
d : 616.0000, 5 -> 3
a : -537.0000, 6 -> 3
b : 399.0000, 6 -> 1
c : 742.0000, 6 -> 5
d : 622.0000, 6 -> 5
a : 560.0000, 7 -> 1
b : 962.0000, 7 -> 6
c : 721.0000, 7 -> 2
d : -859.0000, 7 -> 4
c : -475.0000, 0 -> 4
c : 126.0000, 0 -> 5
a : -955.0000, 1 -> 6
a : 366.0000, 1 -> 7
c : -89.0000, 2 -> 3
d : 109.0000, 2 -> 6
a : 939.0000, 3 -> 6
b : -834.0000, 3 -> 3
d : 111.0000, 4 -> 7
c : -172.0000, 4 -> 0
b : 623.0000, 5 -> 4
b : 850.0000, 5 -> 1
a : 886.0000, 6 -> 4
c : -313.0000, 6 -> 7
d : 160.0000, 7 -> 5
c : 415.0000, 7 -> 3
