a : 930.0000, 0 -> 5
b : -446.0000, 0 -> 3
a : -662.0000, 1 -> 3
b : 631.0000, 1 -> 1
a : -655.0000, 2 -> 6
b : 836.0000, 2 -> 6
a : -776.0000, 3 -> 1
b : -306.0000, 3 -> 5
a : -224.0000, 4 -> 4
b : -782.0000, 4 -> 6
a : -983.0000, 5 -> 1
b : -315.0000, 5 -> 2
a : -946.0000, 6 -> 7
b : 526.0000, 6 -> 0
a : -253.0000, 7 -> 7
b : 443.0000, 7 -> 0
a : -100.0000, 0 -> 2
b : -575.0000, 1 -> 5
b : 888.0000, 2 -> 4
a : 317.0000, 3 -> 2
a : -848.0000, 4 -> 0
a : 639.0000, 5 -> 3
b : 959.0000, 6 -> 5
a : -689.0000, 7 -> 3
