a : -74.0000, 0 -> 4
b : -11.0000, 0 -> 5
c : 554.0000, 0 -> 6
d : 25.0000, 0 -> 3
a : -526.0000, 1 -> 0
b : -869.0000, 1 -> 4
c : 324.0000, 1 -> 5
d : -490.0000, 1 -> 6
a : -647.0000, 2 -> 4
b : -610.0000, 2 -> 3
c : -784.0000, 2 -> 6
d : 448.0000, 2 -> 6
a : 455.0000, 3 -> 2
b : -213.0000, 3 -> 4
c : 144.0000, 3 -> 5
d : -192.0000, 3 -> 0
a : -999.0000, 4 -> 4
b : -698.0000, 4 -> 7
c : -491.0000, 4 -> 5
d : -48.0000, 4 -> 3
a : -474.0000, 5 -> 7
b : 793.0000, 5 -> 7
c : -550.0000, 5 -> 0
d : -389.0000, 5 -> 5
a : -785.0000, 6 -> 7
b : 960.0000, 6 -> 2
c : -917.0000, 6 -> 7
d : 356.0000, 6 -> 0
a : 396.0000, 7 -> 1
b : 734.0000, 7 -> 3
c : 498.0000, 7 -> 6
d : 39.0000, 7 -> 6
b : 632.0000, 0 -> 7
b : 521.0000, 0 -> 1
c : 241.0000, 1 -> 7
b : -562.0000, 1 -> 0
d : -662.0000, 2 -> 1
d : 674.0000, 2 -> 5
d : 938.0000, 3 -> 3
a : -379.0000, 3 -> 7
c : 499.0000, 4 -> 2
d : 937.0000, 4 -> 0
d : -245.0000, 5 -> 7
b : 541.0000, 5 -> 3
b : 440.0000, 6 -> 5
d : 23.0000, 6 -> 4
a : -388.0000, 7 -> 4
c : 879.0000, 7 -> 4
