a : -893.0000, 0 -> 1
b : 92.0000, 0 -> 0
c : 947.0000, 0 -> 2
d : 677.0000, 0 -> 3
a : -333.0000, 1 -> 0
b : 530.0000, 1 -> 3
c : 40.0000, 1 -> 0
d : -166.0000, 1 -> 2
a : 547.0000, 2 -> 3
b : -430.0000, 2 -> 1
c : 740.0000, 2 -> 3
d : 145.0000, 2 -> 2
a : -661.0000, 3 -> 3
b : -228.0000, 3 -> 2
c : -396.0000, 3 -> 3
d : -594.0000, 3 -> 2
a : -29.0000, 0 -> 3
c : 402.0000, 0 -> 3
c : 337.0000, 1 -> 3
b : 316.0000, 1 -> 1
d : -762.0000, 2 -> 1
a : 17.0000, 2 -> 2
d : -643.0000, 3 -> 0
c : 848.0000, 3 -> 2
