a : 321.0000, 0 -> 3
b : -77.0000, 0 -> 7
c : 262.0000, 0 -> 3
d : -366.0000, 0 -> 2
a : -102.0000, 1 -> 1
b : 464.0000, 1 -> 4
c : -478.0000, 1 -> 3
d : 145.0000, 1 -> 7
a : -27.0000, 2 -> 1
b : 914.0000, 2 -> 5
c : -547.0000, 2 -> 4
d : -173.0000, 2 -> 6
a : 733.0000, 3 -> 3
b : 562.0000, 3 -> 7
c : -29.0000, 3 -> 1
d : 469.0000, 3 -> 6
a : -824.0000, 4 -> 0
b : 986.0000, 4 -> 1
c : -800.0000, 4 -> 1
d : 763.0000, 4 -> 6
a : 794.0000, 5 -> 4
b : -692.0000, 5 -> 4
c : 288.0000, 5 -> 3
d : -132.0000, 5 -> 2
a : -912.0000, 6 -> 2
b : -174.0000, 6 -> 0
c : 55.0000, 6 -> 2
d : -79.0000, 6 -> 3
a : 635.0000, 7 -> 4
b : 817.0000, 7 -> 1
c : -1000.0000, 7 -> 1
d : -877.0000, 7 -> 2
d : -171.0000, 0 -> 3
c : 466.0000, 0 -> 0
a : -908.0000, 1 -> 7
b : -381.0000, 1 -> 3
b : 217.0000, 2 -> 6
c : -227.0000, 2 -> 5
a : 591.0000, 3 -> 6
b : 727.0000, 3 -> 4
c : -492.0000, 4 -> 0
a : -347.0000, 4 -> 4
d : 57.0000, 5 -> 3
a : -465.0000, 5 -> 1
d : -824.0000, 6 -> 4
b : -837.0000, 6 -> 2
b : -275.0000, 7 -> 3
b : -775.0000, 7 -> 2
