a : -238.0000, 0 -> 6
b : -596.0000, 0 -> 6
c : -864.0000, 0 -> 7
d : 175.0000, 0 -> 0
a : -982.0000, 1 -> 6
b : -571.0000, 1 -> 0
c : -435.0000, 1 -> 0
d : 880.0000, 1 -> 2
a : -705.0000, 2 -> 1
b : -307.0000, 2 -> 4
c : -274.0000, 2 -> 6
d : 980.0000, 2 -> 3
a : -12.0000, 3 -> 5
b : -574.0000, 3 -> 5
c : -255.0000, 3 -> 0
d : 297.0000, 3 -> 7
a : 638.0000, 4 -> 4
b : 387.0000, 4 -> 2
c : 321.0000, 4 -> 5
d : 771.0000, 4 -> 3
a : -819.0000, 5 -> 0
b : -323.0000, 5 -> 0
c : -238.0000, 5 -> 3
d : -722.0000, 5 -> 5
a : 56.0000, 6 -> 7
b : -147.0000, 6 -> 0
c : -261.0000, 6 -> 5
d : -530.0000, 6 -> 3
a : 855.0000, 7 -> 5
b : -920.0000, 7 -> 4
c : -885.0000, 7 -> 5
d : 328.0000, 7 -> 2
b : -275.0000, 0 -> 4
a : -314.0000, 0 -> 3
c : 318.0000, 1 -> 6
d : 455.0000, 1 -> 6
d : -811.0000, 2 -> 5
c : -421.0000, 2 -> 7
a : -244.0000, 3 -> 1
c : 871.0000, 3 -> 7
c : 756.0000, 4 -> 0
d : -690.0000, 4 -> 4
a : -619.0000, 5 -> 1
c : -205.0000, 5 -> 1
c : 430.0000, 6 -> 6
a : 324.0000, 6 -> 2
a : -111.0000, 7 -> 0
a : -183.0000, 7 -> 4
