a : -196.0000, 0 -> 5
b : -674.0000, 0 -> 6
a : 941.0000, 1 -> 2
b : -884.0000, 1 -> 1
a : 556.0000, 2 -> 4
b : 596.0000, 2 -> 2
a : -22.0000, 3 -> 4
b : -815.0000, 3 -> 4
a : -211.0000, 4 -> 4
b : -958.0000, 4 -> 5
a : -398.0000, 5 -> 6
b : 43.0000, 5 -> 4
a : -302.0000, 6 -> 6
b : -30.0000, 6 -> 3
a : 591.0000, 7 -> 6
b : 605.0000, 7 -> 2
a : -855.0000, 0 -> 3
b : -701.0000, 1 -> 7
b : 528.0000, 2 -> 0
a : -231.0000, 3 -> 6
b : 941.0000, 4 -> 3
b : -493.0000, 5 -> 2
a : -801.0000, 6 -> 7
a : -820.0000, 7 -> 7
a : 983.0000, 4 -> 1
