a : 684.0000, 0 -> 0
b : -605.0000, 0 -> 6
a : 494.0000, 1 -> 1
b : 78.0000, 1 -> 0
a : -17.0000, 2 -> 4
b : -951.0000, 2 -> 7
a : 188.0000, 3 -> 1
b : 555.0000, 3 -> 0
a : -701.0000, 4 -> 6
b : 324.0000, 4 -> 3
a : -950.0000, 5 -> 4
b : -354.0000, 5 -> 1
a : -1000.0000, 6 -> 3
b : 711.0000, 6 -> 1
a : 261.0000, 7 -> 5
b : -123.0000, 7 -> 7
a : 751.0000, 0 -> 1
b : 129.0000, 1 -> 6
a : -746.0000, 2 -> 1
b : 242.0000, 3 -> 2
a : 713.0000, 4 -> 2
a : 151.0000, 5 -> 3
a : -543.0000, 6 -> 4
a : 551.0000, 7 -> 1
