a : -963.0000, 0 -> 3
b : -384.0000, 0 -> 1
c : 970.0000, 0 -> 2
d : -383.0000, 0 -> 2
a : 32.0000, 1 -> 2
b : 424.0000, 1 -> 3
c : -924.0000, 1 -> 1
d : -312.0000, 1 -> 0
a : 824.0000, 2 -> 0
b : -733.0000, 2 -> 1
c : 295.0000, 2 -> 2
d : -798.0000, 2 -> 1
a : -44.0000, 3 -> 2
b : -137.0000, 3 -> 2
c : 922.0000, 3 -> 2
d : -843.0000, 3 -> 0
d : 402.0000, 0 -> 3
d : 392.0000, 0 -> 1
c : 382.0000, 1 -> 0
a : 818.0000, 1 -> 1
d : 293.0000, 2 -> 2
c : 392.0000, 2 -> 0
a : -547.0000, 3 -> 3
c : 744.0000, 3 -> 1
