a : 48.0000, 0 -> 3
b : -680.0000, 0 -> 3
c : -730.0000, 0 -> 3
d : 576.0000, 0 -> 3
a : -276.0000, 1 -> 0
b : -480.0000, 1 -> 2
c : 828.0000, 1 -> 0
d : 276.0000, 1 -> 5
a : 696.0000, 2 -> 7
b : -741.0000, 2 -> 1
c : 735.0000, 2 -> 0
d : 415.0000, 2 -> 5
a : 25.0000, 3 -> 6
b : 160.0000, 3 -> 5
c : 347.0000, 3 -> 1
d : 12.0000, 3 -> 2
a : 425.0000, 4 -> 2
b : -870.0000, 4 -> 7
c : 789.0000, 4 -> 3
d : 784.0000, 4 -> 3
a : 629.0000, 5 -> 3
b : 832.0000, 5 -> 2
c : -138.0000, 5 -> 5
d : 514.0000, 5 -> 3
a : 34.0000, 6 -> 2
b : -111.0000, 6 -> 1
c : 233.0000, 6 -> 4
d : -467.0000, 6 -> 0
a : -157.0000, 7 -> 3
b : -412.0000, 7 -> 4
c : -290.0000, 7 -> 4
d : -676.0000, 7 -> 3
a : -724.0000, 0 -> 1
c : -136.0000, 0 -> 2
a : 697.0000, 1 -> 7
b : 300.0000, 1 -> 5
a : -67.0000, 2 -> 1
a : 304.0000, 2 -> 5
d : -870.0000, 3 -> 3
d : -842.0000, 3 -> 1
d : -762.0000, 4 -> 4
a : -73.0000, 4 -> 7
b : -569.0000, 5 -> 1
a : 930.0000, 5 -> 6
a : -943.0000, 6 -> 6
d : -245.0000, 6 -> 4
a : -612.0000, 7 -> 0
d : 90.0000, 7 -> 2
