a : 427.0000, 0 -> 2
b : -714.0000, 0 -> 0
c : 776.0000, 0 -> 4
d : 305.0000, 0 -> 7
a : 51.0000, 1 -> 2
b : 503.0000, 1 -> 0
c : 986.0000, 1 -> 3
d : -363.0000, 1 -> 1
a : -576.0000, 2 -> 3
b : 499.0000, 2 -> 4
c : -632.0000, 2 -> 0
d : -577.0000, 2 -> 2
a : 588.0000, 3 -> 3
b : -239.0000, 3 -> 1
c : 861.0000, 3 -> 7
d : 992.0000, 3 -> 2
a : 992.0000, 4 -> 3
b : 406.0000, 4 -> 2
c : -649.0000, 4 -> 2
d : -588.0000, 4 -> 3
a : 263.0000, 5 -> 3
b : 621.0000, 5 -> 2
c : 979.0000, 5 -> 2
d : -934.0000, 5 -> 5
a : -739.0000, 6 -> 3
b : -754.0000, 6 -> 1
c : -517.0000, 6 -> 6
d : -56.0000, 6 -> 0
a : -885.0000, 7 -> 1
b : -342.0000, 7 -> 1
c : 448.0000, 7 -> 7
d : -55.0000, 7 -> 4
c : 74.0000, 0 -> 6
d : -328.0000, 0 -> 5
d : -789.0000, 1 -> 4
b : 608.0000, 1 -> 7
a : -8.0000, 2 -> 5
a : -98.0000, 2 -> 4
a : -559.0000, 3 -> 6
c : -990.0000, 3 -> 4
b : -345.0000, 4 -> 4
c : 145.0000, 4 -> 3
c : -659.0000, 5 -> 6
a : -516.0000, 5 -> 1
c : -684.0000, 6 -> 7
d : 497.0000, 6 -> 6
b : 4.0000, 7 -> 5
b : -973.0000, 7 -> 4
