a : -737.0000, 0 -> 2
b : 609.0000, 0 -> 3
c : -459.0000, 0 -> 7
d : 25.0000, 0 -> 5
a : -617.0000, 1 -> 5
b : 548.0000, 1 -> 0
c : 923.0000, 1 -> 4
d : -588.0000, 1 -> 0
a : -305.0000, 2 -> 1
b : 466.0000, 2 -> 5
c : 91.0000, 2 -> 7
d : -816.0000, 2 -> 6
a : 805.0000, 3 -> 1
b : 954.0000, 3 -> 7
c : 33.0000, 3 -> 5
d : -220.0000, 3 -> 5
a : 715.0000, 4 -> 5
b : 299.0000, 4 -> 3
c : -990.0000, 4 -> 7
d : 164.0000, 4 -> 2
a : 964.0000, 5 -> 3
b : 456.0000, 5 -> 6
c : -285.0000, 5 -> 4
d : 744.0000, 5 -> 7
a : -995.0000, 6 -> 7
b : -542.0000, 6 -> 0
c : 990.0000, 6 -> 0
d : -64.0000, 6 -> 5
a : -563.0000, 7 -> 0
b : -836.0000, 7 -> 1
c : 169.0000, 7 -> 7
d : -480.0000, 7 -> 4
c : 183.0000, 0 -> 6
a : -420.0000, 0 -> 5
a : 27.0000, 1 -> 4
a : 570.0000, 1 -> 1
a : -759.0000, 2 -> 0
a : 639.0000, 2 -> 5
b : -291.0000, 3 -> 6
b : -14.0000, 3 -> 3
a : -361.0000, 4 -> 0
d : 151.0000, 4 -> 4
c : 684.0000, 5 -> 2
c : -289.0000, 5 -> 3
a : 826.0000, 6 -> 2
a : -393.0000, 6 -> 6
d : -349.0000, 7 -> 5
c : 650.0000, 7 -> 6
