a : -132.0000, 0 -> 1
b : -369.0000, 0 -> 0
c : 555.0000, 0 -> 0
d : -227.0000, 0 -> 0
a : -232.0000, 1 -> 3
b : 655.0000, 1 -> 0
c : -276.0000, 1 -> 0
d : 656.0000, 1 -> 0
a : -202.0000, 2 -> 0
b : 631.0000, 2 -> 1
c : 628.0000, 2 -> 2
d : 396.0000, 2 -> 2
a : 468.0000, 3 -> 2
b : -657.0000, 3 -> 2
c : 112.0000, 3 -> 0
d : -207.0000, 3 -> 1
b : -818.0000, 0 -> 3
b : -302.0000, 0 -> 2
b : -930.0000, 1 -> 2
a : -702.0000, 1 -> 0
a : 762.0000, 2 -> 3
d : 374.0000, 2 -> 3
a : 831.0000, 3 -> 1
d : 759.0000, 3 -> 3
