a : -303.0000, 0 -> 5
b : 747.0000, 0 -> 4
c : -931.0000, 0 -> 3
d : 732.0000, 0 -> 7
a : -378.0000, 1 -> 1
b : -574.0000, 1 -> 7
c : -748.0000, 1 -> 3
d : -827.0000, 1 -> 7
a : -338.0000, 2 -> 4
b : -879.0000, 2 -> 3
c : -943.0000, 2 -> 5
d : 97.0000, 2 -> 3
a : 974.0000, 3 -> 1
b : -506.0000, 3 -> 7
c : 995.0000, 3 -> 6
d : -948.0000, 3 -> 5
a : -1.0000, 4 -> 0
b : -59.0000, 4 -> 5
c : -769.0000, 4 -> 4
d : 979.0000, 4 -> 3
a : -60.0000, 5 -> 7
b : 225.0000, 5 -> 5
c : -943.0000, 5 -> 5
d : 980.0000, 5 -> 5
a : -192.0000, 6 -> 2
b : -314.0000, 6 -> 7
c : 634.0000, 6 -> 7
d : -615.0000, 6 -> 4
a : 814.0000, 7 -> 3
b : -764.0000, 7 -> 5
c : -682.0000, 7 -> 0
d : -62.0000, 7 -> 2
d : 34.0000, 0 -> 5
b : -23.0000, 0 -> 6
d : -406.0000, 1 -> 3
b : 490.0000, 1 -> 5
b : -800.0000, 2 -> 5
b : -766.0000, 2 -> 4
b : 511.0000, 3 -> 4
d : 576.0000, 3 -> 2
d : 863.0000, 4 -> 1
b : 921.0000, 4 -> 4
a : -965.0000, 5 -> 0
d : -423.0000, 5 -> 4
d : -222.0000, 6 -> 3
b : 831.0000, 6 -> 0
d : 676.0000, 7 -> 0
b : 940.0000, 7 -> 0
