a : 402.0000, 0 -> 0
b : 18.0000, 0 -> 2
c : -401.0000, 0 -> 1
d : 540.0000, 0 -> 0
a : 893.0000, 1 -> 1
b : -574.0000, 1 -> 1
c : -647.0000, 1 -> 1
d : 947.0000, 1 -> 2
a : 485.0000, 2 -> 0
b : -79.0000, 2 -> 3
c : -686.0000, 2 -> 0
d : -898.0000, 2 -> 0
a : 99.0000, 3 -> 3
b : 317.0000, 3 -> 0
c : 778.0000, 3 -> 1
d : -804.0000, 3 -> 0
d : 684.0000, 0 -> 3
c : 524.0000, 0 -> 2
c : -516.0000, 1 -> 2
d : -179.0000, 1 -> 1
c : -566.0000, 2 -> 1
a : -870.0000, 2 -> 1
b : 302.0000, 3 -> 3
b : -580.0000, 3 -> 2
