a : 884.0000, 0 -> 2
b : 575.0000, 0 -> 4
c : -723.0000, 0 -> 2
d : -941.0000, 0 -> 5
a : 855.0000, 1 -> 3
b : 646.0000, 1 -> 6
c : -125.0000, 1 -> 7
d : 391.0000, 1 -> 2
a : -792.0000, 2 -> 7
b : -213.0000, 2 -> 0
c : 350.0000, 2 -> 7
d : -470.0000, 2 -> 6
a : 832.0000, 3 -> 4
b : 800.0000, 3 -> 6
c : 135.0000, 3 -> 3
d : -930.0000, 3 -> 2
a : -991.0000, 4 -> 6
b : 313.0000, 4 -> 4
c : -336.0000, 4 -> 3
d : -748.0000, 4 -> 3
a : 378.0000, 5 -> 6
b : -609.0000, 5 -> 5
c : 485.0000, 5 -> 6
d : -871.0000, 5 -> 7
a : 413.0000, 6 -> 7
b : -171.0000, 6 -> 6
c : -906.0000, 6 -> 3
d : 687.0000, 6 -> 1
a : -991.0000, 7 -> 6
b : -454.0000, 7 -> 6
c : -534.0000, 7 -> 1
d : -616.0000, 7 -> 1
b : -690.0000, 0 -> 0
c : -964.0000, 0 -> 1
c : -391.0000, 1 -> 3
c : -776.0000, 1 -> 0
b : -206.0000, 2 -> 4
b : 540.0000, 2 -> 1
b : 144.0000, 3 -> 0
c : -222.0000, 3 -> 5
b : -918.0000, 4 -> 1
b : -614.0000, 4 -> 0
c : -617.0000, 5 -> 0
c : -411.0000, 5 -> 2
d : 368.0000, 6 -> 6
c : 480.0000, 6 -> 7
b : 384.0000, 7 -> 0
c : -932.0000, 7 -> 7
