a : -896.0000, 0 -> 3
b : 1000.0000, 0 -> 2
c : 79.0000, 0 -> 3
d : 980.0000, 0 -> 7
a : -683.0000, 1 -> 6
b : 823.0000, 1 -> 5
c : -955.0000, 1 -> 7
d : 459.0000, 1 -> 6
a : -367.0000, 2 -> 0
b : -186.0000, 2 -> 3
c : -598.0000, 2 -> 1
d : -203.0000, 2 -> 4
a : 752.0000, 3 -> 1
b : 870.0000, 3 -> 6
c : 314.0000, 3 -> 7
d : -643.0000, 3 -> 6
a : -628.0000, 4 -> 1
b : -936.0000, 4 -> 3
c : -911.0000, 4 -> 3
d : 208.0000, 4 -> 5
a : -682.0000, 5 -> 5
b : 433.0000, 5 -> 0
c : -708.0000, 5 -> 0
d : -554.0000, 5 -> 3
a : -209.0000, 6 -> 7
b : 701.0000, 6 -> 7
c : -342.0000, 6 -> 2
d : 739.0000, 6 -> 4
a : -703.0000, 7 -> 4
b : 588.0000, 7 -> 3
c : -758.0000, 7 -> 0
d : 466.0000, 7 -> 5
d : 678.0000, 0 -> 0
d : -701.0000, 0 -> 2
c : 449.0000, 1 -> 0
b : -335.0000, 1 -> 3
d : 668.0000, 2 -> 1
c : 328.0000, 2 -> 0
a : -19.0000, 3 -> 4
a : -752.0000, 3 -> 6
a : -538.0000, 4 -> 4
b : 375.0000, 4 -> 5
a : -414.0000, 5 -> 6
d : -759.0000, 5 -> 1
d : -887.0000, 6 -> 3
a : -607.0000, 6 -> 4
c : -171.0000, 7 -> 1
a : -915.0000, 7 -> 1
