a : -477.0000, 0 -> 2
b : -988.0000, 0 -> 1
c : -605.0000, 0 -> 1
d : -573.0000, 0 -> 1
a : -455.0000, 1 -> 3
b : 277.0000, 1 -> 2
c : -953.0000, 1 -> 1
d : 95.0000, 1 -> 3
a : -39.0000, 2 -> 1
b : -845.0000, 2 -> 0
c : 661.0000, 2 -> 3
d : -550.0000, 2 -> 3
a : -744.0000, 3 -> 1
b : 924.0000, 3 -> 1
c : -273.0000, 3 -> 0
d : -390.0000, 3 -> 2
a : -24.0000, 0 -> 0
d : -381.0000, 0 -> 0
a : 948.0000, 1 -> 2
b : -42.0000, 1 -> 1
c : -216.0000, 2 -> 2
d : 718.0000, 2 -> 1
c : -375.0000, 3 -> 3
b : 357.0000, 3 -> 2
