a : 552.0000, 0 -> 7
b : -320.0000, 0 -> 2
c : 997.0000, 0 -> 5
d : -111.0000, 0 -> 4
a : -899.0000, 1 -> 7
b : -687.0000, 1 -> 4
c : 548.0000, 1 -> 6
d : -250.0000, 1 -> 2
a : -286.0000, 2 -> 7
b : 191.0000, 2 -> 7
c : -323.0000, 2 -> 2
d : -694.0000, 2 -> 2
a : -365.0000, 3 -> 3
b : 65.0000, 3 -> 2
c : 394.0000, 3 -> 0
d : -57.0000, 3 -> 4
a : -294.0000, 4 -> 4
b : 455.0000, 4 -> 6
c : 732.0000, 4 -> 0
d : -453.0000, 4 -> 1
a : 986.0000, 5 -> 6
b : 617.0000, 5 -> 7
c : -836.0000, 5 -> 6
d : 568.0000, 5 -> 4
a : 78.0000, 6 -> 2
b : -277.0000, 6 -> 3
c : -810.0000, 6 -> 4
d : 190.0000, 6 -> 4
a : -951.0000, 7 -> 0
b : 596.0000, 7 -> 5
c : 679.0000, 7 -> 1
d : 369.0000, 7 -> 1
a : 798.0000, 0 -> 1
b : -462.0000, 0 -> 6
d : 494.0000, 1 -> 6
c : -74.0000, 1 -> 7
d : -948.0000, 2 -> 3
d : -969.0000, 2 -> 7
c : 581.0000, 3 -> 5
d : 459.0000, 3 -> 3
c : -724.0000, 4 -> 1
d : 495.0000, 4 -> 7
b : -889.0000, 5 -> 2
d : 708.0000, 5 -> 0
b : 223.0000, 6 -> 2
a : 307.0000, 6 -> 1
a : 342.0000, 7 -> 6
c : 184.0000, 7 -> 7
