a : 572.0000, 0 -> 4
b : 161.0000, 0 -> 7
c : 847.0000, 0 -> 6
d : 274.0000, 0 -> 7
a : 623.0000, 1 -> 0
b : 151.0000, 1 -> 7
c : -140.0000, 1 -> 4
d : -914.0000, 1 -> 4
a : -328.0000, 2 -> 2
b : -608.0000, 2 -> 5
c : -737.0000, 2 -> 5
d : -967.0000, 2 -> 1
a : -521.0000, 3 -> 2
b : -25.0000, 3 -> 1
c : -218.0000, 3 -> 6
d : -358.0000, 3 -> 2
a : 949.0000, 4 -> 2
b : 421.0000, 4 -> 6
c : 309.0000, 4 -> 5
d : -510.0000, 4 -> 0
a : -997.0000, 5 -> 1
b : 860.0000, 5 -> 7
c : -578.0000, 5 -> 5
d : -879.0000, 5 -> 1
a : 535.0000, 6 -> 1
b : -396.0000, 6 -> 4
c : 737.0000, 6 -> 7
d : -866.0000, 6 -> 5
a : -898.0000, 7 -> 2
b : 989.0000, 7 -> 3
c : -794.0000, 7 -> 3
d : -518.0000, 7 -> 1
c : -95.0000, 0 -> 7
c : 285.0000, 0 -> 5
a : 42.0000, 1 -> 4
b : -581.0000, 1 -> 2
c : 522.0000, 2 -> 6
d : -845.0000, 2 -> 0
c : -407.0000, 3 -> 4
a : -34.0000, 3 -> 1
c : 582.0000, 4 -> 6
d : 467.0000, 4 -> 5
c : 371.0000, 5 -> 1
d : 735.0000, 5 -> 3
b : -87.0000, 6 -> 2
d : 733.0000, 6 -> 6
a : -10.0000, 7 -> 1
c : 418.0000, 7 -> 6
