a : 59.0000, 0 -> 3
b : 65.0000, 0 -> 0
c : 595.0000, 0 -> 0
d : -317.0000, 0 -> 1
a : -815.0000, 1 -> 1
b : 743.0000, 1 -> 3
c : -742.0000, 1 -> 2
d : -179.0000, 1 -> 0
a : 853.0000, 2 -> 2
b : 111.0000, 2 -> 3
c : -95.0000, 2 -> 2
d : 727.0000, 2 -> 3
a : -515.0000, 3 -> 3
b : -15.0000, 3 -> 3
c : -427.0000, 3 -> 1
d : -284.0000, 3 -> 2
c : 942.0000, 0 -> 2
a : 961.0000, 0 -> 0
b : -444.0000, 1 -> 1
d : -652.0000, 1 -> 1
d : 641.0000, 2 -> 1
d : -636.0000, 2 -> 2
b : 207.0000, 3 -> 2
b : 87.0000, 3 -> 0
