a : 402.0000, 0 -> 0
b : 932.0000, 0 -> 6
a : -376.0000, 1 -> 6
b : -818.0000, 1 -> 1
a : -165.0000, 2 -> 5
b : 17.0000, 2 -> 2
a : 185.0000, 3 -> 6
b : 984.0000, 3 -> 3
a : 144.0000, 4 -> 1
b : -969.0000, 4 -> 2
a : 752.0000, 5 -> 0
b : 955.0000, 5 -> 2
a : 993.0000, 6 -> 3
b : 0.0000, 6 -> 2
a : -744.0000, 7 -> 7
b : -802.0000, 7 -> 4
a : 713.0000, 0 -> 3
b : 326.0000, 1 -> 7
b : -894.0000, 2 -> 1
a : -767.0000, 3 -> 0
a : 745.0000, 4 -> 5
b : 871.0000, 5 -> 4
b : 207.0000, 6 -> 6
b : 769.0000, 7 -> 0
