a : 721.0000, 0 -> 4
b : 356.0000, 0 -> 5
a : 296.0000, 1 -> 1
b : 846.0000, 1 -> 7
a : -944.0000, 2 -> 1
b : -321.0000, 2 -> 2
a : -449.0000, 3 -> 6
b : 45.0000, 3 -> 2
a : 931.0000, 4 -> 6
b : -560.0000, 4 -> 7
a : -783.0000, 5 -> 1
b : 451.0000, 5 -> 7
a : 556.0000, 6 -> 5
b : 194.0000, 6 -> 0
a : -270.0000, 7 -> 3
b : 287.0000, 7 -> 5
b : 162.0000, 0 -> 6
a : 555.0000, 1 -> 6
b : 437.0000, 2 -> 4
b : -990.0000, 3 -> 4
b : -637.0000, 4 -> 0
a : 389.0000, 5 -> 4
a : -572.0000, 6 -> 7
a : -223.0000, 7 -> 5
