a : 148.0000, 0 -> 4
b : 270.0000, 0 -> 2
c : -108.0000, 0 -> 5
d : 455.0000, 0 -> 5
a : -769.0000, 1 -> 5
b : -688.0000, 1 -> 4
c : 833.0000, 1 -> 6
d : -190.0000, 1 -> 5
a : -923.0000, 2 -> 5
b : -846.0000, 2 -> 1
c : 687.0000, 2 -> 3
d : 52.0000, 2 -> 7
a : 636.0000, 3 -> 7
b : 695.0000, 3 -> 4
c : 479.0000, 3 -> 7
d : 470.0000, 3 -> 0
a : -293.0000, 4 -> 5
b : -647.0000, 4 -> 0
c : -585.0000, 4 -> 4
d : -591.0000, 4 -> 2
a : 625.0000, 5 -> 7
b : 311.0000, 5 -> 2
c : -95.0000, 5 -> 3
d : -118.0000, 5 -> 4
a : 713.0000, 6 -> 5
b : -743.0000, 6 -> 0
c : -291.0000, 6 -> 6
d : 782.0000, 6 -> 5
a : 452.0000, 7 -> 7
b : -576.0000, 7 -> 2
c : -70.0000, 7 -> 7
d : -559.0000, 7 -> 0
b : 144.0000, 0 -> 5
b : -350.0000, 0 -> 3
d : -953.0000, 1 -> 3
b : 334.0000, 1 -> 7
d : 777.0000, 2 -> 6
c : -807.0000, 2 -> 4
c : 335.0000, 3 -> 6
c : 708.0000, 3 -> 1
d : 391.0000, 4 -> 3
d : -348.0000, 4 -> 0
d : 542.0000, 5 -> 5
a : -335.0000, 5 -> 4
b : 894.0000, 6 -> 5
a : -536.0000, 6 -> 3
b : 779.0000, 7 -> 7
a : 647.0000, 7 -> 0
