a : 355.0000, 0 -> 0
b : 537.0000, 0 -> 6
c : 831.0000, 0 -> 3
d : 944.0000, 0 -> 0
a : 525.0000, 1 -> 6
b : 288.0000, 1 -> 4
c : 961.0000, 1 -> 2
d : 778.0000, 1 -> 2
a : -577.0000, 2 -> 1
b : -422.0000, 2 -> 6
c : -841.0000, 2 -> 4
d : -209.0000, 2 -> 4
a : -776.0000, 3 -> 4
b : -952.0000, 3 -> 7
c : 667.0000, 3 -> 1
d : -958.0000, 3 -> 0
a : 270.0000, 4 -> 0
b : 392.0000, 4 -> 2
c : 725.0000, 4 -> 5
d : 373.0000, 4 -> 5
a : 606.0000, 5 -> 7
b : -219.0000, 5 -> 5
c : -617.0000, 5 -> 6
d : 80.0000, 5 -> 2
a : 921.0000, 6 -> 5
b : 537.0000, 6 -> 1
c : 443.0000, 6 -> 4
d : -289.0000, 6 -> 1
a : 432.0000, 7 -> 4
b : 70.0000, 7 -> 6
c : 118.0000, 7 -> 3
d : -854.0000, 7 -> 3
b : -314.0000, 0 -> 4
c : -398.0000, 0 -> 2
d : 399.0000, 1 -> 3
c : 123.0000, 1 -> 1
c : -67.0000, 2 -> 2
d : -124.0000, 2 -> 0
b : -41.0000, 3 -> 6
d : 584.0000, 3 -> 1
d : -72.0000, 4 -> 0
b : 944.0000, 4 -> 4
a : 640.0000, 5 -> 0
a : 979.0000, 5 -> 4
b : 673.0000, 6 -> 0
b : 526.0000, 6 -> 5
c : 527.0000, 7 -> 7
d : 497.0000, 7 -> 7
