a : -981.0000, 0 -> 2
b : 290.0000, 0 -> 0
a : 613.0000, 1 -> 2
b : -181.0000, 1 -> 0
a : -517.0000, 2 -> 7
b : 131.0000, 2 -> 2
a : 14.0000, 3 -> 4
b : 886.0000, 3 -> 0
a : -475.0000, 4 -> 1
b : -518.0000, 4 -> 1
a : -428.0000, 5 -> 1
b : -444.0000, 5 -> 7
a : 397.0000, 6 -> 1
b : 661.0000, 6 -> 3
a : -852.0000, 7 -> 7
b : -932.0000, 7 -> 6
b : 500.0000, 0 -> 6
b : 553.0000, 1 -> 7
a : -305.0000, 2 -> 1
b : -553.0000, 3 -> 1
a : 852.0000, 4 -> 5
a : -775.0000, 5 -> 3
b : 70.0000, 6 -> 6
b : 77.0000, 7 -> 0
