a : -500.0000, 0 -> 0
b : -879.0000, 0 -> 4
a : 29.0000, 1 -> 3
b : -494.0000, 1 -> 0
a : -340.0000, 2 -> 7
b : 104.0000, 2 -> 5
a : -262.0000, 3 -> 2
b : -419.0000, 3 -> 5
a : -313.0000, 4 -> 3
b : 924.0000, 4 -> 6
a : 951.0000, 5 -> 4
b : -603.0000, 5 -> 5
a : 988.0000, 6 -> 3
b : -183.0000, 6 -> 7
a : -120.0000, 7 -> 2
b : -810.0000, 7 -> 4
b : -676.0000, 0 -> 2
a : 343.0000, 1 -> 6
a : 103.0000, 2 -> 6
a : -738.0000, 3 -> 3
a : -750.0000, 4 -> 4
a : 979.0000, 5 -> 1
b : -822.0000, 6 -> 0
b : 831.0000, 7 -> 7
