a : -363.0000, 0 -> 2
b : 712.0000, 0 -> 2
c : 186.0000, 0 -> 2
d : -149.0000, 0 -> 0
a : 401.0000, 1 -> 2
b : 231.0000, 1 -> 2
c : -769.0000, 1 -> 1
d : -113.0000, 1 -> 1
a : -238.0000, 2 -> 1
b : -302.0000, 2 -> 2
c : 607.0000, 2 -> 1
d : 905.0000, 2 -> 2
a : -328.0000, 3 -> 2
b : 729.0000, 3 -> 0
c : -810.0000, 3 -> 2
d : -494.0000, 3 -> 3
c : 736.0000, 0 -> 1
b : 675.0000, 0 -> 1
d : 589.0000, 1 -> 0
a : 137.0000, 1 -> 0
d : 92.0000, 2 -> 0
a : -728.0000, 2 -> 3
b : -998.0000, 3 -> 2
a : -302.0000, 3 -> 1
