a : 334.0000, 0 -> 6
b : -485.0000, 0 -> 6
a : -296.0000, 1 -> 6
b : 876.0000, 1 -> 3
a : 562.0000, 2 -> 0
b : -458.0000, 2 -> 7
a : -504.0000, 3 -> 0
b : 601.0000, 3 -> 6
a : 474.0000, 4 -> 3
b : -90.0000, 4 -> 4
a : 698.0000, 5 -> 4
b : 652.0000, 5 -> 7
a : 552.0000, 6 -> 1
b : 576.0000, 6 -> 7
a : 703.0000, 7 -> 5
b : 12.0000, 7 -> 5
a : -512.0000, 0 -> 5
b : -912.0000, 1 -> 5
a : -491.0000, 2 -> 5
a : -150.0000, 3 -> 6
a : -995.0000, 4 -> 7
b : 47.0000, 5 -> 2
a : -466.0000, 6 -> 7
a : 586.0000, 7 -> 1
