a : -72.0000, 0 -> 0
b : 556.0000, 0 -> 4
a : 784.0000, 1 -> 2
b : -209.0000, 1 -> 1
a : 970.0000, 2 -> 5
b : 486.0000, 2 -> 3
a : -165.0000, 3 -> 7
b : -285.0000, 3 -> 0
a : -452.0000, 4 -> 2
b : 394.0000, 4 -> 2
a : -34.0000, 5 -> 6
b : -644.0000, 5 -> 7
a : -264.0000, 6 -> 2
b : -612.0000, 6 -> 7
a : -721.0000, 7 -> 1
b : -923.0000, 7 -> 5
b : 572.0000, 0 -> 1
a : 912.0000, 1 -> 0
b : 792.0000, 2 -> 4
b : -854.0000, 3 -> 7
b : 381.0000, 4 -> 5
b : 498.0000, 5 -> 2
a : 999.0000, 6 -> 1
a : -608.0000, 7 -> 6
