a : 61.0000, 0 -> 3
b : 530.0000, 0 -> 6
a : 698.0000, 1 -> 3
b : -407.0000, 1 -> 5
a : -44.0000, 2 -> 0
b : -827.0000, 2 -> 2
a : -19.0000, 3 -> 1
b : -551.0000, 3 -> 7
a : 156.0000, 4 -> 3
b : -348.0000, 4 -> 1
a : -874.0000, 5 -> 1
b : 761.0000, 5 -> 5
a : 385.0000, 6 -> 3
b : -229.0000, 6 -> 7
a : -69.0000, 7 -> 6
b : 814.0000, 7 -> 1
a : -111.0000, 0 -> 2
b : -562.0000, 1 -> 3
b : -204.0000, 2 -> 5
b : 736.0000, 3 -> 2
b : -284.0000, 4 -> 3
a : 930.0000, 5 -> 0
a : -802.0000, 6 -> 5
b : -214.0000, 7 -> 7
b : -984.0000, 6 -> 4
